@relation example1

@attribute name string
@attribute Feature1 numeric
@attribute Feature2 numeric
@attribute Feature3 numeric
@attribute Feature4 numeric
@attribute Feature5 numeric
@attribute Feature6 numeric
@attribute Feature7 numeric
@attribute Feature8 numeric
@attribute Feature9 numeric
@attribute Feature10 numeric
@attribute Feature11 numeric
@attribute Feature12 numeric
@attribute Feature13 numeric
@attribute Feature14 numeric

@data
'sample01',-1.290042e+001,-3.963822e+000,6.848502e+000,-1.781277e+001,2.879829e+001,1.405360e+001,-1.089498e+001,-1.633553e+000,1.338976e+001,-9.915061e+000,1.292310e+001,8.640529e+000,5.562338e-001,-4.334856e+000
'sample01',-6.842471e+000,-6.949705e+000,1.032807e+000,-2.552776e+001,2.740299e+001,1.809040e+001,-8.212951e+000,-2.512156e+000,8.100757e+000,-1.468465e-001,1.306199e+001,1.292335e+001,1.853225e+000,-6.442707e+000
'sample01',-4.355996e+000,-3.463158e+000,6.583088e+000,-2.415144e+001,2.800635e+001,1.886724e+001,-7.487264e+000,-5.801474e+000,5.238034e+000,2.235536e+000,1.056273e+001,1.346292e+001,-3.534062e+000,-9.424755e+000
'sample01',1.207978e+000,1.517625e+000,1.074628e+001,-1.852214e+001,2.887292e+001,2.111447e+001,-2.672005e+000,-1.255891e+001,2.618851e+000,-3.883719e-001,6.928700e+000,1.189204e+001,-1.066697e+001,-3.416039e+000
'sample01',1.201773e+001,5.561693e+000,1.256463e+001,-1.370592e+001,2.971043e+001,2.695258e+001,1.050129e+000,-1.523579e+001,9.705147e+000,-3.683066e+000,-1.758656e+000,5.598537e+000,-1.525868e+001,2.614985e+000
'sample01',2.384753e+001,6.235409e-002,7.986669e+000,-1.118782e+001,2.598401e+001,2.730357e+001,4.509817e+000,-1.741399e+001,1.215638e+001,7.530000e-001,-5.768969e-001,3.675983e+000,-1.656867e+001,8.985885e+000
'sample01',3.293621e+001,-7.687974e+000,3.056521e+000,-1.258309e+001,2.416136e+001,2.466781e+001,7.167460e+000,-1.623340e+001,1.559420e+001,7.304965e+000,-2.555671e+000,1.136973e+000,-1.592473e+001,1.102910e+001
'sample01',3.672943e+001,-1.422442e+001,3.607304e+000,-7.266296e+000,2.323694e+001,2.272530e+001,3.942863e+000,-1.625414e+001,1.637842e+001,8.395204e+000,-3.060881e+000,-2.357248e+000,-1.324938e+001,9.295974e+000
'sample01',3.819847e+001,-1.228614e+001,7.780205e+000,-6.577793e+000,2.358281e+001,2.075117e+001,2.873109e-001,-1.637449e+001,1.962996e+001,1.044697e+001,-1.102825e+001,-2.700148e+000,-8.095479e+000,1.062216e+001
'sample01',3.831455e+001,-6.764662e+000,1.493861e+001,-8.428813e+000,2.349931e+001,1.871945e+001,-3.018322e+000,-1.162627e+001,1.878406e+001,1.042182e+001,-1.698695e+001,-3.412967e+000,-1.557784e+000,1.091893e+001
'sample01',3.653681e+001,2.504061e+000,2.135749e+001,-1.055108e+001,2.265244e+001,1.777287e+001,-2.094097e+000,-9.815965e+000,1.438906e+001,1.265227e+001,-2.345129e+001,-1.132204e+000,5.046335e+000,8.638946e+000
'sample01',3.582472e+001,1.311035e+001,2.308321e+001,-5.118879e+000,2.195917e+001,1.513177e+001,-2.731700e+000,-2.991589e+000,5.109163e+000,4.171850e+000,-1.232971e+001,-3.530017e+000,8.175395e+000,7.798281e+000
'sample01',3.628587e+001,2.268197e+001,2.183103e+001,7.220133e-001,1.842706e+001,1.552222e+001,-1.732365e-001,-1.356396e+000,-5.888002e+000,-1.168532e+000,-1.677456e+000,-1.681242e+000,8.715143e+000,2.537987e+000
'sample01',3.739950e+001,2.836517e+001,1.844824e+001,7.649374e+000,1.818453e+001,9.124969e+000,4.771924e+000,-3.605334e-001,-1.688177e+001,-5.040818e+000,1.224692e+001,-4.550044e-002,7.106779e+000,-2.656546e-001
'sample01',3.713791e+001,3.091561e+001,1.845926e+001,9.231837e+000,1.635980e+001,7.256590e+000,9.237336e+000,-2.208137e+000,-2.140491e+001,-4.671113e-001,1.003086e+001,2.225830e+000,9.117286e+000,-3.105783e+000
'sample01',3.633263e+001,2.999686e+001,1.406215e+001,1.046037e+001,1.908074e+001,5.023468e+000,1.669020e+001,-2.889112e+000,-1.995504e+001,-4.448346e+000,8.432128e+000,2.515646e+000,9.486619e+000,-2.379648e+000
'sample01',3.155475e+001,3.137080e+001,1.315104e+001,9.963603e+000,2.104468e+001,1.053320e+001,1.894018e+001,-4.676525e+000,-1.270642e+001,-1.016413e+001,9.646118e+000,-3.385142e+000,1.145713e+001,3.988117e+000
'sample01',2.822143e+001,2.818504e+001,6.668839e+000,1.100758e+001,2.332753e+001,1.664193e+001,2.098719e+001,-8.188111e-001,-9.770755e+000,-1.625258e+001,1.591072e+001,-5.551862e+000,7.093968e+000,1.431304e+000
'sample01',2.479794e+001,2.378598e+001,2.783989e+000,1.553833e+001,1.807743e+001,2.476599e+001,2.065660e+001,6.572745e+000,-7.505273e+000,-1.215594e+001,1.786242e+001,-8.270969e+000,4.609102e+000,4.102082e+000
'sample01',2.100425e+001,8.760515e+000,1.145698e+000,1.786721e+001,2.008034e+001,2.254215e+001,1.539761e+001,1.250300e+001,-8.485008e+000,-9.032861e+000,3.749223e+000,-5.187799e+000,3.783053e+000,-1.155635e+000
'sample01',1.277727e+001,-8.101832e+000,7.940788e-001,1.177114e+001,1.552293e+001,9.707196e+000,8.380893e+000,1.620037e+001,-3.906497e+000,2.047203e+000,-8.990811e+000,-5.462173e-001,1.117847e+001,-2.241623e+000
'sample01',7.445147e+000,-1.661602e+001,6.882867e+000,4.409184e+000,1.628974e+001,-4.166018e+000,2.045026e+000,1.323665e+001,-1.651475e+000,7.489367e+000,-1.322918e+001,1.069826e+001,1.813691e+001,-7.657632e+000
'sample01',4.344068e+000,-1.567675e+001,9.947925e+000,-3.604846e+000,5.151477e+000,-1.574158e+001,2.732059e+000,1.474121e+001,1.507434e+000,1.648734e+001,-2.211423e+000,2.442811e+001,1.933862e+001,-9.427693e+000
'sample01',3.148399e+000,-1.324454e+001,1.442160e+001,-9.252048e+000,1.224349e+000,-1.574733e+001,1.115696e+000,1.078365e+001,1.945110e+000,1.355925e+001,4.545562e+000,2.592842e+001,1.781771e+001,-2.505947e+000
'sample01',8.029141e-002,-1.604572e+001,9.922459e+000,-1.762077e+001,-2.951246e+000,-1.672231e+001,-4.626978e+000,1.388355e+001,9.351815e+000,6.562064e+000,8.506688e+000,1.978547e+001,1.393306e+001,6.114769e+000
'sample01',-2.687412e+000,-1.996519e+001,2.098711e+000,-2.379912e+001,-3.381538e+000,-1.944286e+001,-1.125528e+001,1.407587e+001,1.257529e+001,-4.062072e+000,1.683978e+000,7.486826e+000,1.040947e+001,1.165413e+001
'sample01',-2.661618e+000,-1.773630e+001,2.776245e-001,-2.085392e+001,-8.053069e-001,-1.717891e+001,-9.074960e+000,1.557889e+001,1.684178e+001,-5.923872e+000,5.843462e+000,5.822506e+000,1.203749e+001,1.282094e+001
'sample01',-1.758646e+000,-1.515401e+001,-3.742759e-001,-1.814561e+001,-2.301034e+000,-1.913083e+001,-5.850955e+000,8.849734e+000,1.475971e+001,-6.322316e+000,2.212548e+000,8.608483e+000,1.212554e+001,8.514855e+000
'sample01',2.854640e+000,-1.204203e+001,3.475672e-001,-1.320885e+001,-9.112844e-001,-1.581759e+001,6.299679e-001,9.216554e+000,1.111125e+001,-1.210481e+001,5.888752e+000,1.413678e+001,1.183847e+001,4.393252e+000
'sample01',6.969739e+000,-1.083094e+001,8.508094e-002,-1.213010e+001,-2.071427e+000,-1.812588e+001,4.488359e+000,1.036246e+001,7.829999e+000,-1.510569e+001,2.752344e+000,1.762570e+001,6.374666e+000,-1.672451e+000
'sample01',9.612815e+000,-1.073007e+001,3.106038e+000,-8.249455e+000,2.864358e+000,-1.328987e+001,7.542416e+000,1.325185e+001,3.953331e+000,-1.544751e+001,3.446194e+000,1.467671e+001,3.321541e+000,-2.620689e-001
'sample01',1.010156e+001,-1.066083e+001,5.120410e+000,-3.208779e+000,7.597814e+000,-7.910276e+000,1.297488e+000,1.390022e+001,8.557647e+000,-1.110091e+001,6.683149e+000,1.266343e+001,3.228250e-001,4.000504e+000
'sample01',1.117967e+001,-8.512535e+000,2.222709e+000,1.145488e+000,9.672446e+000,-6.480585e+000,-2.274604e+000,1.353721e+001,7.850150e+000,-1.219240e+001,5.808817e+000,1.013881e+001,1.961359e+000,9.131364e+000
'sample01',1.242782e+001,-4.946517e+000,-2.979878e-001,5.402180e+000,9.292954e+000,-6.521165e+000,-6.730396e+000,1.251024e+001,6.806473e+000,-1.080651e+001,8.031682e+000,1.082564e+001,7.566519e+000,8.988361e+000
'sample01',1.103163e+001,2.202841e-001,3.370244e-001,6.282713e+000,7.861815e+000,-4.194160e+000,-6.545377e-001,1.104704e+001,6.277690e+000,-6.158860e+000,7.130074e+000,1.055149e+001,9.965892e+000,7.159357e+000
'sample01',4.881002e+000,2.203155e+000,2.564425e+000,4.717242e+000,6.937126e+000,-1.098680e-002,5.334266e-001,5.443202e+000,9.692613e+000,-4.254344e+000,3.597810e+000,6.199878e+000,8.328959e+000,2.730694e+000
'sample01',-2.566380e-001,6.359584e+000,5.749922e+000,6.802841e+000,9.098849e+000,5.548673e+000,7.103366e+000,6.564954e+000,1.279003e+001,-1.328397e+000,4.620522e+000,3.793566e+000,5.575168e+000,3.494272e+000
'sample01',-2.520456e+000,7.155996e+000,4.837709e+000,6.012273e+000,1.015116e+001,8.707274e+000,1.086428e+001,5.654579e+000,1.209426e+001,3.642559e-003,3.123902e+000,-1.698374e+000,1.618600e+000,1.049934e+000
'sample01',-8.093430e-001,9.025324e+000,6.902133e+000,9.639226e+000,1.417348e+001,1.038366e+001,1.168855e+001,5.350046e+000,1.081884e+001,1.679887e+000,6.021915e+000,3.001325e+000,1.589578e+000,1.796858e+000
'sample01',-1.230414e+000,9.356187e+000,8.241288e+000,9.234360e+000,1.271748e+001,1.225686e+001,1.094294e+001,4.739009e+000,1.155308e+001,2.466403e+000,3.671161e+000,3.959011e+000,-1.082288e+000,2.177278e+000
'sample02',9.036456e+000,1.156243e+001,1.097229e+001,3.526684e+000,2.465982e+000,-2.443993e+000,3.303200e+000,9.487235e+000,1.406738e+001,2.168569e+000,1.480237e+000,1.198611e+001,7.706848e+000,2.659413e+000
'sample02',9.774975e+000,1.077184e+001,8.636064e+000,5.107495e+000,3.639368e+000,-4.769035e+000,1.006120e+000,9.261139e+000,1.763808e+001,3.352754e+000,3.474325e+000,1.133521e+001,1.136852e+001,1.876269e+000
'sample02',9.432555e+000,8.157304e+000,8.771663e+000,6.284971e+000,8.130076e+000,-5.753113e+000,-1.514976e+000,7.671792e+000,2.072796e+001,7.522887e+000,7.908583e+000,8.570590e+000,1.228619e+001,-5.690295e-001
'sample02',7.693695e+000,3.994619e+000,1.075279e+001,2.697289e+000,8.476213e+000,-5.851633e+000,-1.339347e+000,4.947798e+000,2.304793e+001,1.513020e+001,7.313506e+000,7.331621e+000,1.502583e+001,1.694966e+000
'sample02',4.136530e+000,-7.684254e-001,1.152112e+001,5.030116e-001,1.353110e+001,-1.573085e+001,-7.853012e+000,6.476692e+000,2.261464e+001,1.594936e+001,1.056957e+001,8.523410e+000,1.768460e+001,5.014643e+000
'sample02',3.257992e+000,3.052913e+000,1.216603e+001,1.355262e+000,2.730230e+001,-1.555676e+001,-1.352538e+001,1.190252e+001,1.952246e+001,6.458172e+000,9.875846e+000,5.716520e+000,1.970586e+001,9.085738e+000
'sample02',8.463061e+000,8.922225e+000,1.115283e+001,3.683303e+000,3.097028e+001,-4.906241e+000,-6.327039e+000,1.412375e+001,1.090390e+001,-2.755373e+000,8.705989e+000,-2.389073e-001,1.340484e+001,1.084513e+001
'sample02',1.459475e+001,1.584223e+001,1.158259e+001,6.733813e+000,2.812075e+001,1.150088e+001,5.432299e+000,8.350667e+000,1.890967e+000,-1.005522e+001,2.812845e+000,-5.652903e+000,6.309361e+000,7.653074e+000
'sample02',1.607800e+001,1.550949e+001,1.229206e+001,8.399068e+000,1.121529e+001,1.041969e+001,1.290802e+001,7.608214e-001,-5.558508e+000,-1.202936e+001,-1.530167e+000,-8.305161e+000,4.508450e+000,8.039512e+000
'sample02',1.208056e+001,1.638090e+001,1.360458e+001,1.070181e+001,9.458776e+000,4.343569e+000,1.176025e+001,-1.634974e+000,-4.550603e+000,-1.299225e+001,-7.676936e-001,-1.058439e+001,4.055036e+000,7.695255e+000
'sample02',6.876213e+000,1.229817e+001,1.712355e+001,6.100906e+000,1.070828e+001,7.944444e+000,8.385560e+000,-4.455267e+000,-8.832248e-001,-6.467729e+000,1.834177e+000,-9.901693e+000,7.036074e+000,9.856750e+000
'sample02',2.607403e+000,4.428176e+000,1.907180e+001,4.909199e-001,1.691945e+001,1.364555e+001,4.471561e+000,-5.213482e+000,3.064703e+000,4.287935e+000,3.401729e+000,-8.243256e+000,3.285075e+000,7.244736e+000
'sample02',-2.693865e+000,5.563872e-001,2.304733e+001,-6.827394e+000,1.854794e+001,7.777790e+000,-3.225050e+000,-2.799666e+000,4.212790e+000,1.348061e+001,3.875406e+000,-1.917799e+000,7.762531e+000,6.833542e+000
'sample02',3.382147e+000,4.982172e+000,2.925455e+001,-3.285951e+000,1.728659e+001,-4.652702e+000,-7.171557e+000,3.484001e-001,-3.454614e-001,1.231844e+001,3.371104e+000,-3.660500e+000,6.405060e+000,3.258477e+000
'sample02',1.597922e+001,7.168556e+000,3.390448e+001,3.908997e-001,5.156510e+000,-6.252342e+000,-1.500529e+001,4.308398e+000,1.260665e+000,8.677066e+000,9.920157e+000,-4.988914e+000,1.253156e+001,8.811935e-001
'sample02',2.917401e+001,5.229447e+000,3.716982e+001,1.561617e+000,-5.153551e+000,-4.688127e+000,-1.947941e+001,3.097201e+000,3.110091e+000,2.736361e+000,1.392500e+001,-1.027288e+001,1.391887e+001,-1.556749e+000
'sample02',3.412403e+001,-2.151049e+000,3.533540e+001,-2.793178e+000,-1.324472e+001,-2.782827e+000,-2.582167e+001,1.467389e+001,4.661256e+000,3.706670e+000,1.950486e+001,-1.152815e+001,1.804123e+001,-7.081079e+000
'sample02',3.415723e+001,-4.017780e+000,3.352372e+001,-6.500982e+000,-1.323706e+001,-8.490705e+000,-2.282310e+001,2.239119e+001,1.548555e+000,3.154191e+000,2.165536e+001,-1.223559e+001,1.770534e+001,-9.628718e+000
'sample02',3.556872e+001,-7.821110e+000,3.102571e+001,-6.607259e+000,-1.155184e+001,-8.333299e+000,-2.305460e+001,3.070233e+001,-4.087894e+000,3.799442e+000,2.532663e+001,-1.627583e+001,1.639948e+001,-1.068692e+001
'sample02',3.546162e+001,-9.069129e+000,3.112651e+001,-3.929300e+000,-9.077091e+000,-1.002465e+001,-2.166727e+001,2.914905e+001,-3.069757e+000,1.208960e+000,2.571555e+001,-1.774660e+001,1.337880e+001,-3.044584e+000
'sample02',3.145721e+001,-9.923903e-001,3.394559e+001,1.275943e+000,-5.911875e+000,-9.235774e+000,-2.209049e+001,1.528993e+001,-2.573044e+000,1.375634e+000,1.982153e+001,-1.611633e+001,1.532611e+001,5.137014e+000
'sample02',2.640736e+001,8.323910e+000,3.902275e+001,6.386244e+000,-4.508559e+000,-8.145968e+000,-2.182947e+001,1.074249e+000,-3.863341e+000,3.995462e+000,1.505229e+001,-1.445926e+001,1.740342e+001,1.142574e+001
'sample02',2.333182e+001,1.736158e+001,4.014809e+001,1.037077e+001,-4.187380e+000,-7.337343e+000,-2.145867e+001,-1.156718e+001,-5.738543e+000,8.748696e+000,1.191750e+001,-1.577256e+001,2.126776e+001,1.604703e+001
'sample02',2.571889e+001,1.636761e+001,3.896986e+001,8.309433e+000,-4.473016e+000,-7.688255e+000,-1.894853e+001,-1.622247e+001,-2.583604e+000,1.193816e+001,1.137260e+001,-1.699208e+001,2.303540e+001,1.573242e+001
'sample02',2.936130e+001,1.072492e+001,3.702805e+001,3.269237e+000,-3.051615e+000,-6.312431e+000,-2.206108e+001,-1.262767e+001,-1.525559e+000,1.527227e+001,9.397471e+000,-1.817992e+001,2.599661e+001,1.386725e+001
'sample02',3.258591e+001,1.608592e+000,3.455273e+001,-5.254634e+000,6.684353e-001,-3.998042e+000,-2.533446e+001,-3.101189e+000,-1.211955e+000,1.702803e+001,8.902977e+000,-1.945099e+001,2.769532e+001,9.154422e+000
'sample02',3.421257e+001,-8.054372e+000,2.717269e+001,-8.794206e+000,8.878394e-001,1.189474e+000,-2.542238e+001,1.566657e+001,-4.889794e+000,1.874837e+001,7.862914e+000,-2.285965e+001,2.763358e+001,2.043834e+000
'sample02',3.550773e+001,-1.444797e+001,1.470364e+001,-7.042763e+000,-2.428308e-001,5.558348e+000,-1.768279e+001,2.339551e+001,-5.131054e-002,1.488950e+001,5.317221e+000,-2.482866e+001,2.483075e+001,-2.846773e+000
'sample02',3.581239e+001,-1.907427e+001,5.816516e+000,-2.313732e+000,-4.410426e+000,1.171648e+001,-7.450632e+000,1.905720e+001,8.301930e+000,9.990232e+000,1.597828e+000,-2.304811e+001,1.981183e+001,-3.933854e+000
'sample02',3.612210e+001,-2.164322e+001,3.970155e+000,-2.562416e+000,-4.567722e+000,1.622554e+001,-2.952460e+000,1.106040e+001,1.351228e+001,6.461088e+000,1.704952e+000,-2.207002e+001,1.507094e+001,1.431353e+000
'sample02',3.685551e+001,-1.843327e+001,3.623885e+000,-6.284472e+000,-2.289994e+000,1.958315e+001,-3.357754e+000,8.009236e+000,1.616312e+001,2.899725e+000,7.229591e+000,-2.306018e+001,1.332316e+001,3.789516e+000
'sample02',3.649306e+001,-1.061656e+001,3.689102e+000,-8.193043e+000,1.900427e+000,2.262801e+001,-5.662999e+000,6.374887e+000,1.829429e+001,2.831861e+000,8.716311e+000,-2.101700e+001,1.370466e+001,2.704801e+000
'sample02',3.371607e+001,6.775634e-001,4.945926e+000,-8.465950e+000,1.079556e+001,2.547668e+001,-7.202493e+000,2.836625e+000,2.321359e+001,2.353690e+000,1.059014e+001,-1.372872e+001,9.818885e+000,3.539680e+000
'sample02',2.630734e+001,9.400173e+000,6.653684e+000,-7.467852e+000,1.532077e+001,2.246285e+001,2.018797e+000,1.008778e+000,2.284718e+001,1.444041e+000,2.001865e+000,-5.428122e+000,5.243783e+000,6.745930e+000
'sample02',2.000977e+001,1.284594e+001,5.629702e+000,-5.304562e+000,1.884423e+001,2.088212e+001,1.051172e+001,9.329430e+000,2.246812e+001,1.223324e+000,9.675801e-001,-2.044598e-001,4.100127e+000,9.452233e+000
'sample02',1.418467e+001,1.472076e+001,2.539174e+000,-4.060468e+000,1.467319e+001,1.578172e+001,2.023929e+001,1.516354e+001,1.435983e+001,1.659192e+000,2.879343e-001,-8.687885e-001,6.373009e+000,9.150764e+000
'sample02',1.857121e+001,1.505144e+001,-8.735283e-001,1.132680e+000,1.407169e+001,9.134448e+000,1.663479e+001,1.391871e+001,8.836055e+000,-1.193787e-001,7.171925e+000,-2.314324e+000,7.297140e+000,4.621661e+000
'sample02',1.899865e+001,1.819138e+001,3.318626e+000,5.661009e+000,1.501992e+001,5.803431e+000,1.169959e+001,1.110789e+001,-4.430328e+000,-4.063884e+000,1.384911e+001,-6.906270e+000,7.500616e+000,2.393924e+000
'sample02',2.222437e+001,1.886296e+001,7.660954e+000,1.136065e+001,1.294665e+001,8.163273e+000,7.129099e+000,9.498013e+000,-7.970932e+000,-1.538655e+001,1.833901e+001,-8.114391e+000,1.177907e+001,8.213957e-001
'sample02',1.851603e+001,1.851135e+001,1.725886e+001,1.227241e+001,1.719923e+001,1.124422e+001,8.983714e+000,8.765483e+000,-1.867153e+001,-1.794248e+001,1.814735e+001,-9.455476e+000,1.148803e+001,3.865862e-001
'sample02',2.241452e+001,2.091563e+001,2.453560e+001,1.143447e+001,1.454720e+001,1.006435e+001,9.209561e+000,1.108646e-001,-2.130968e+001,-1.752087e+001,1.046249e+001,-4.125834e+000,1.220499e+001,-2.024730e-001
'sample02',2.765044e+001,2.360982e+001,2.809161e+001,1.152338e+001,1.921101e+001,4.166964e+000,6.198068e+000,-6.295750e+000,-2.491672e+001,-1.087081e+001,4.313541e+000,-7.501030e-001,1.270788e+001,-2.647496e+000
'sample02',3.439252e+001,2.674690e+001,2.889169e+001,1.175020e+001,1.523429e+001,6.297314e+000,2.778545e+000,-1.353793e+001,-2.064584e+001,-7.587889e+000,6.627030e+000,1.890274e+000,1.688817e+001,-3.336225e+000
'sample02',3.864221e+001,2.043921e+001,2.256289e+001,1.661732e+001,1.971450e+001,4.032898e-001,-7.602901e+000,-1.027248e+001,-1.324617e+001,-6.762810e+000,8.149204e+000,-2.171394e+000,1.715921e+001,-1.894710e+000
'sample02',4.000766e+001,1.441900e+001,2.243065e+001,2.171407e+001,1.577509e+001,-4.605037e+000,-1.655906e+001,-2.612826e-001,-7.605257e+000,-9.521441e+000,7.884209e+000,-5.028673e+000,1.326210e+001,1.879037e+000
'sample02',3.757190e+001,1.100265e+001,2.396375e+001,2.414540e+001,1.223699e+001,-8.223759e+000,-2.394245e+001,1.180262e+001,-2.079899e-001,-1.537078e+001,3.618080e+000,-3.770531e+000,1.266382e+001,5.734950e+000
'sample02',3.127644e+001,1.293282e+001,3.464930e+001,2.062221e+001,2.934783e+000,-3.807463e+000,-1.953114e+001,1.150246e+001,2.670847e-001,-1.514385e+001,2.246772e+000,-4.463278e+000,1.773963e+001,6.836592e+000
'sample02',2.295791e+001,1.756057e+001,4.107128e+001,1.444459e+001,3.170859e+000,2.023286e+000,-1.151865e+001,-8.448430e+000,3.594254e+000,-1.188043e+001,4.640992e+000,-1.428119e+000,1.887226e+001,5.133234e+000
'sample02',1.687663e+001,1.636651e+001,4.506273e+001,9.810534e+000,2.564997e+000,4.928629e-001,2.581501e-002,-1.609477e+001,1.761226e+000,-6.867163e+000,9.109217e+000,2.756645e+000,1.551397e+001,6.389157e-002
'sample02',1.758186e+001,1.614976e+001,4.298648e+001,1.039297e+001,3.554405e-001,-6.157506e+000,2.180910e-001,-1.558890e+001,-2.865191e+000,-6.411224e+000,1.698313e+001,5.293390e+000,9.707981e+000,-2.851126e+000
'sample02',1.922939e+001,1.512104e+001,4.473262e+001,1.253375e+001,-8.805360e+000,-1.423092e+001,2.712513e+000,-5.702337e+000,-1.119519e+001,-7.193714e+000,2.108946e+001,4.486995e+000,1.061757e+001,-1.716963e+000
'sample02',2.115031e+001,1.739372e+001,4.838602e+001,1.796699e+001,-1.317372e+001,-1.959831e+001,-3.903519e+000,-7.832121e+000,-1.298716e+001,-7.374146e+000,2.384274e+001,1.192307e+000,1.285643e+001,2.336034e+000
'sample02',1.743322e+001,1.838530e+001,5.168097e+001,1.729964e+001,-1.337046e+001,-2.011434e+001,2.627541e-001,-1.091238e+001,-9.498063e+000,-5.804004e+000,2.210212e+001,2.249071e-001,1.325205e+001,6.594065e+000
'sample02',1.463060e+001,9.286212e+000,4.404750e+001,2.038358e+001,7.343998e-001,-1.167227e+001,4.288571e+000,-8.194714e+000,-7.179334e+000,-6.546550e-001,1.829808e+001,-1.693673e+000,1.095109e+001,4.145942e+000
'sample02',1.040392e+001,-3.171375e+000,3.234375e+001,2.338272e+001,1.067381e+001,3.753828e-001,1.013386e+001,-1.163643e+000,-1.038305e+001,-1.358089e+000,1.549857e+001,-2.479391e+000,8.616261e+000,2.529187e+000
'sample02',9.034748e-001,-1.092451e+001,2.058597e+001,2.465607e+001,1.915316e+001,4.420185e+000,5.733841e+000,-7.101954e-001,-9.344253e+000,-5.136263e+000,1.064911e+001,1.133304e+000,6.719720e+000,-2.264290e+000
'sample02',-9.556981e+000,-7.335184e+000,2.034863e+001,1.873874e+001,1.774927e+001,-1.989942e+000,3.547353e+000,4.514573e+000,-5.272247e+000,-5.962959e+000,9.175197e+000,8.999856e+000,1.178539e+001,-1.184547e+000
'sample02',-1.776451e+001,-1.588081e+000,1.825646e+001,7.662867e+000,1.697772e+001,-9.307027e+000,5.165744e-001,4.813631e+000,-8.772647e-001,-5.632929e+000,3.201856e+000,1.559259e+001,1.424070e+001,-4.822170e+000
'sample02',-1.964582e+001,1.373825e+000,1.536129e+001,-3.357533e+000,1.451493e+001,-1.297970e+001,5.373267e+000,1.222905e+001,-3.067757e+000,-5.964023e+000,1.447497e+000,1.899464e+001,1.261487e+001,-6.961576e+000
'sample02',-1.342976e+001,2.553078e+000,1.433411e+001,-8.255185e+000,1.058404e+001,-1.749076e+001,-4.041861e+000,1.140561e+001,-5.601488e+000,-5.433341e+000,-1.297795e+000,9.749540e+000,8.002989e+000,-1.112403e+001
'sample02',7.994601e-001,4.797926e+000,1.836151e+001,-1.038553e+001,4.760771e-001,-1.973421e+001,-1.588174e+001,1.084344e+001,-4.892109e+000,-1.960196e+000,-7.481506e-001,-2.153971e+000,1.264957e+001,-1.094573e+001
'sample02',1.674820e+001,2.698007e+000,2.167453e+001,-1.192726e+001,-6.104292e+000,-1.705725e+001,-2.529242e+001,9.864330e+000,-2.450659e+000,4.475397e+000,-8.838565e-001,-1.103749e+001,1.951826e+001,-1.015497e+001
